,Success_Rate,Probability_of_not_occuring,Years_Of_Experience,Behaviour,Insurance,Rating
822,0.8733789378039624,0.8611153827890028,3.0,2.0,1.0,4
823,0.7779417482690519,0.37994545237797395,3.0,1.0,1.0,4
824,0.2444533007189461,0.44202548007472,2.0,2.0,0.0,3
825,0.03869004919626928,0.6896598246050173,4.0,2.0,0.0,4
826,0.9606746689036305,0.9898902241693728,3.0,3.0,0.0,4
827,0.2587163771954575,0.7219927599989432,3.0,1.0,0.0,3
828,0.22077968038977092,0.9295708128250179,1.0,2.0,1.0,3
829,0.13595741996531618,0.3851295420530392,3.0,2.0,0.0,3
830,0.651163193669914,0.2661674010278473,4.0,3.0,0.0,4
831,0.22915395620903545,0.8730572467398021,2.0,2.0,0.0,3
832,0.12627263930361776,0.8612311092185565,3.0,2.0,1.0,4
833,0.49117040118175337,0.6620739997136138,3.0,2.0,0.0,4
834,0.12638283679295337,0.921417604568448,2.0,2.0,0.0,3
835,0.22343548432635307,0.9573820855098226,3.0,1.0,0.0,3
836,0.994944018760595,0.8310256192602312,4.0,3.0,0.0,5
837,0.5032722195914509,0.8961692371667705,3.0,2.0,1.0,4
838,0.026782822992906574,0.2541193213858379,4.0,2.0,1.0,4
839,0.38135480285525425,0.6963333461107885,2.0,2.0,0.0,3
840,0.6972127035268545,0.6231958500508161,4.0,1.0,1.0,4
841,0.08239004890685653,0.6830168966902266,4.0,3.0,1.0,4
842,0.9330208084734394,0.32210042889755164,3.0,3.0,1.0,5
843,0.8728650128972094,0.4070253509152516,4.0,2.0,0.0,4
844,0.28666739571314437,0.8891292826209687,4.0,2.0,0.0,4
845,0.6462177241660807,0.5362387130231656,2.0,2.0,0.0,3
846,0.7947811284819479,0.7770373743910388,3.0,2.0,1.0,4
847,0.8091805959530685,0.7693309323938005,2.0,2.0,1.0,4
848,0.2080959360452017,0.21476140726136828,3.0,3.0,1.0,4
849,0.9176350939310693,0.03271075169173021,2.0,1.0,0.0,3
850,0.5002866744136987,0.11071159390582352,3.0,1.0,0.0,3
851,0.03322322967165947,0.37499089753638437,2.0,3.0,0.0,3
852,0.8513729646905022,0.39701770049048324,2.0,1.0,0.0,3
853,0.4120352213212113,0.32412497814967367,1.0,1.0,1.0,2
854,0.3935452367867157,0.577679035306538,2.0,1.0,1.0,3
855,0.5809027653668941,0.15261073551347415,4.0,3.0,1.0,5
856,0.6824135813740041,0.38050395426059724,3.0,1.0,0.0,3
857,0.31773333484435773,0.36520714684822475,1.0,3.0,0.0,2
858,0.39526443409535794,0.8878550220795041,3.0,1.0,0.0,3
859,0.39568700154857883,0.5765549876023061,3.0,2.0,0.0,3
860,0.48413217247469986,0.04903393526987154,3.0,2.0,0.0,3
861,0.3279411742599345,0.04454325998976594,2.0,1.0,1.0,3
862,0.4358937623892708,0.8205070458328863,3.0,1.0,1.0,4
863,0.1889722043570925,0.03892424331883504,3.0,3.0,1.0,4
864,0.5350689575910148,0.2503255731323407,4.0,2.0,1.0,4
865,0.8582154585164651,0.9559708641655714,3.0,2.0,1.0,4
866,0.3175867317878811,0.7296864808903232,2.0,2.0,0.0,3
867,0.13709067424362598,0.6201162622771936,3.0,2.0,1.0,4
868,0.4785394777505655,0.3475999055061173,3.0,2.0,0.0,3
869,0.9549005048816582,0.8986794381819427,2.0,3.0,1.0,4
870,0.41070825668479505,0.9857269364353494,4.0,2.0,1.0,5
871,0.45709992173707303,0.7127489587047193,1.0,1.0,1.0,3
872,0.3577016555342176,0.9913348805671643,1.0,2.0,0.0,2
873,0.09330220660216759,0.5620665856270036,2.0,2.0,1.0,3
874,0.9307666444241078,0.24449341521198154,3.0,2.0,0.0,4
875,0.5803360673784541,0.6290658044310165,3.0,2.0,0.0,4
876,0.19746946878691563,0.7354488946149907,4.0,2.0,1.0,4
877,0.5698378886037718,0.9625054273994337,4.0,3.0,1.0,5
878,0.042730893175517926,0.6821636698176939,2.0,2.0,1.0,3
879,0.8817473015632943,0.32377209268013474,4.0,2.0,0.0,4
880,0.4727304166120426,0.02916229381910085,3.0,1.0,0.0,3
881,0.4203481855700725,0.09650028514137576,1.0,1.0,1.0,2
882,0.44346927131962643,0.9500715290213947,3.0,2.0,0.0,4
883,0.8459669243677661,0.12354528894779448,3.0,2.0,0.0,4
884,0.366065267843251,0.5912136249395424,4.0,3.0,1.0,5
885,0.9756809740298392,0.7086772080250654,2.0,2.0,1.0,4
886,0.22461586590307525,0.32724683296700574,4.0,3.0,1.0,4
887,0.037098447524678835,0.46188628367858453,2.0,3.0,1.0,3
888,0.7542581962928744,0.9723743642835052,4.0,2.0,1.0,5
889,0.846872127366241,0.8132902928006187,3.0,2.0,1.0,4
890,0.8330277818835611,0.32209801520790105,2.0,1.0,0.0,3
891,0.37211597340415037,0.5338712338793963,1.0,1.0,0.0,2
892,0.6362364387896967,0.9929419396772511,3.0,2.0,0.0,4
893,0.5453878304544719,0.5426666488607859,3.0,2.0,1.0,4
894,0.7385733480333528,0.04726356383965935,2.0,2.0,1.0,3
895,0.728093171225369,0.8541071098789667,3.0,3.0,1.0,5
896,0.14025777710765897,0.03183863654015118,4.0,2.0,1.0,4
897,0.08288975154365619,0.6817101636329607,1.0,2.0,1.0,2
898,0.22260277985751598,0.06353980901692313,3.0,3.0,1.0,4
899,0.6762211926343324,0.050201503187575436,3.0,3.0,1.0,4
900,0.4611088561670139,0.9247024151572295,2.0,2.0,0.0,3
901,0.9231909332265121,0.08565094374947257,2.0,1.0,0.0,3
902,0.503084874829391,0.3023611895856565,3.0,3.0,0.0,4
903,0.7215221459450295,0.9247614434443411,1.0,1.0,0.0,3
904,0.656132080892566,0.8069916696984419,3.0,1.0,1.0,4
905,0.8902518554041576,0.03285545459123318,2.0,2.0,1.0,4
906,0.24228162568465372,0.5163385091781264,1.0,2.0,1.0,3
907,0.853362823469538,0.13093599519534715,2.0,2.0,0.0,3
908,0.6524846383340657,0.06484168210109764,2.0,3.0,0.0,3
909,0.2590497234241944,0.8635677494917506,1.0,2.0,0.0,2
910,0.22515346791629098,0.6729165489405934,3.0,2.0,0.0,3
911,0.43317774656226526,0.226293992506012,3.0,2.0,0.0,3
912,0.4666042192438289,0.6736006758080346,1.0,3.0,0.0,3
913,0.12088247273108299,0.741277366161035,1.0,2.0,1.0,2
914,0.3154278473619745,0.5962484848589822,1.0,2.0,0.0,2
915,0.11284644986325731,0.1347985338575095,1.0,2.0,0.0,2
916,0.3179500333766132,0.8488705656055343,3.0,2.0,1.0,4
917,0.5319844406345751,0.1845352920266098,1.0,3.0,1.0,3
918,0.7101806263604404,0.26374330979384564,2.0,1.0,1.0,3
919,0.2970416305047654,0.722283567497597,3.0,2.0,0.0,3
920,0.2001317667370779,0.3916797775092662,2.0,2.0,1.0,3
921,0.9400279473423272,0.588750873636147,2.0,2.0,1.0,4
922,0.7575767737269975,0.45257203230956045,1.0,2.0,0.0,3
923,0.8071451206468264,0.5968725885761931,4.0,3.0,0.0,5
924,0.5951902863423396,0.12039236237737205,4.0,3.0,0.0,4
925,0.04646992067929634,0.4536262080682175,2.0,2.0,1.0,3
926,0.67666333628081,0.5650157133025738,3.0,2.0,0.0,4
927,0.052466153016582306,0.6569993184986592,3.0,1.0,0.0,3
928,0.4956549381753893,0.9427192573552575,1.0,3.0,1.0,3
929,0.4250140721622776,0.09536169466008415,3.0,2.0,1.0,4
930,0.4563708021688856,0.7428304581841342,2.0,1.0,0.0,3
931,0.504174672758569,0.5517127830778269,3.0,1.0,1.0,4
932,0.8091579737367601,0.5235064228961762,2.0,3.0,0.0,4
933,0.34527125559236804,0.6436164836831608,1.0,3.0,0.0,3
934,0.2944035623920661,0.9062990804880798,2.0,1.0,1.0,3
935,0.9980775771961,0.8712043874533622,1.0,1.0,0.0,3
936,0.656248920569359,0.6956121797771454,1.0,2.0,0.0,3
937,0.7491295783270278,0.9582631162457296,1.0,3.0,0.0,3
938,0.04369202710262132,0.5778536640950385,3.0,3.0,1.0,4
939,0.7308367693484702,0.08798922103811757,2.0,2.0,0.0,3
940,0.841419108872343,0.279459478764283,3.0,2.0,1.0,4
941,0.7082971728679577,0.08448665378304199,3.0,1.0,0.0,3
942,0.09487042927905631,0.04917563143011994,3.0,3.0,1.0,4
943,0.8870957142298187,0.053888316271681114,3.0,2.0,0.0,4
944,0.4555949814437339,0.3709401958979479,3.0,2.0,1.0,4
945,0.10807568614680652,0.6125167763654615,2.0,2.0,1.0,3
946,0.539363805461264,0.2757105129881654,2.0,3.0,0.0,3
947,0.5889495847378974,0.8385425070947354,1.0,3.0,0.0,3
948,0.9834032978339607,0.12370251334758686,2.0,2.0,0.0,3
949,0.5145117469382251,0.9044436873280544,2.0,2.0,1.0,4
950,0.781268189396256,0.6938045163261652,4.0,3.0,1.0,5
951,0.9889612520684355,0.3840365675846631,1.0,2.0,1.0,3
952,0.4051662056885512,0.8115297420677887,2.0,2.0,1.0,3
953,0.7498688631830642,0.1159009362169422,2.0,1.0,1.0,3
954,0.6481629949329369,0.8167964485311192,1.0,2.0,0.0,3
955,0.22479868628361277,0.9457376283435762,2.0,2.0,1.0,3
956,0.6595996233929581,0.0581541717772478,2.0,2.0,1.0,3
957,0.625773246569345,0.14067221233090121,2.0,2.0,1.0,3
958,0.6278800055442326,0.32074561951678837,4.0,3.0,1.0,5
959,0.4657223104917557,0.8100156751315731,4.0,2.0,1.0,5
960,0.7104999886794023,0.8704483890744139,3.0,2.0,1.0,4
961,0.24027423453451713,0.49709304056346193,1.0,2.0,1.0,3
962,0.7384389471462934,0.12427591880560884,3.0,2.0,0.0,4
963,0.883345119570076,0.43968536833995986,2.0,2.0,0.0,3
964,0.09110630139244702,0.7468767770493103,2.0,1.0,0.0,2
965,0.8693791932467915,0.7467921296356643,1.0,1.0,1.0,3
966,0.6062353137957196,0.41125261685794745,2.0,2.0,1.0,3
967,0.2780616702617327,0.3550900824872417,3.0,2.0,1.0,4
968,0.8308628056449254,0.7562204825242682,2.0,2.0,0.0,3
969,0.3480816127518631,0.7568693642745812,2.0,2.0,1.0,3
970,0.6017303892503102,0.7162263570139131,3.0,2.0,0.0,4
971,0.17239894142487255,0.8701431204831847,3.0,3.0,0.0,4
972,0.3637454202535678,0.8608511022470955,2.0,2.0,1.0,3
973,0.12227928218993611,0.1690388172356705,2.0,3.0,0.0,3
974,0.5229093255200896,0.07267864308152105,2.0,3.0,0.0,3
975,0.21915918873651452,0.2168083579345551,3.0,2.0,0.0,3
976,0.8549048317165115,0.10549474681760851,1.0,2.0,0.0,3
977,0.8222285092051053,0.1787748897974566,4.0,1.0,1.0,4
978,0.9916482694193911,0.2510521049882135,3.0,2.0,1.0,4
979,0.6293782411510261,0.5991923809080106,2.0,1.0,1.0,3
980,0.834927952676479,0.2607018792591075,1.0,2.0,1.0,3
981,0.30935109902193947,0.3186040240589858,2.0,2.0,0.0,3
982,0.4367676887530738,0.961265859588241,3.0,2.0,0.0,4
983,0.12463543446405645,0.21445077772803045,2.0,1.0,1.0,3
984,0.4992572317192029,0.21632826829473106,4.0,3.0,1.0,5
985,0.8420084677270002,0.02349246135484029,2.0,2.0,0.0,3
986,0.3900368790938249,0.41925508004852463,3.0,3.0,0.0,4
987,0.4171118948610716,0.3132403708389846,2.0,2.0,0.0,3
988,0.4313428341596751,0.43924661888739003,1.0,2.0,0.0,2
989,0.8059529099969199,0.1724063155885177,1.0,1.0,0.0,2
990,0.39359578816487206,0.08848928013534385,4.0,2.0,1.0,4
991,0.5250558368290359,0.3276963046938868,1.0,1.0,1.0,2
992,0.4506532619428242,0.5571332650110044,2.0,2.0,1.0,3
993,0.02763238667171486,0.6074715984927556,2.0,2.0,1.0,3
994,0.13180681210711942,0.6107504416652146,2.0,2.0,0.0,3
995,0.04340921096696426,0.2764725282243228,3.0,2.0,1.0,3
996,0.203048636232238,0.6621142535166511,3.0,2.0,0.0,3
997,0.12590739899137782,0.07621047456397667,4.0,1.0,1.0,4
998,0.6353262154984335,0.22274360156029105,3.0,2.0,0.0,4
999,0.3161013415272391,0.0892985314137037,3.0,3.0,1.0,4
1000,0.6479854808244788,0.3466449308436096,1.0,2.0,1.0,3
1001,0.1552243267784068,0.12940011002572638,2.0,1.0,1.0,3
1002,0.6302018821687946,0.1996764284176713,2.0,2.0,1.0,3
1003,0.907457165812329,0.2618367601832515,2.0,2.0,0.0,3
1004,0.5082707985817622,0.6571040584209099,1.0,2.0,0.0,2
1005,0.11618292845993516,0.2747979735174607,2.0,2.0,0.0,2
1006,0.7284279837822872,0.9068631770469012,2.0,2.0,0.0,3
1007,0.7274386390699936,0.6483876472057524,4.0,1.0,0.0,4
1008,0.38496071064530624,0.0015600611385259144,3.0,2.0,0.0,3
1009,0.5667436035590877,0.3844968036652022,2.0,2.0,1.0,3
1010,0.3196997289596254,0.11973231219105573,1.0,1.0,0.0,2
1011,0.807942810488378,0.9658177981727535,2.0,1.0,0.0,3
1012,0.6982757946533583,0.019911841796354413,2.0,2.0,1.0,3
1013,0.4237895850508768,0.9580310107773705,2.0,3.0,1.0,4
1014,0.5989601558794554,0.5826654544836702,3.0,2.0,0.0,4
1015,0.5564177602178898,0.7202534437372569,4.0,1.0,1.0,4
1016,0.9194500027880319,0.8219913390280481,2.0,2.0,0.0,4
1017,0.002897232046483067,0.6162502567972604,4.0,2.0,0.0,4
1018,0.9819616230141353,0.3043100899126886,4.0,1.0,1.0,5
1019,0.10054103071597253,0.06353346911518731,3.0,1.0,0.0,3
1020,0.155108796998921,0.8550802139005609,3.0,3.0,0.0,4
1021,0.20602528760796823,0.5957293895239892,1.0,2.0,0.0,2
1022,0.7127322357007752,0.9443336536190272,4.0,2.0,0.0,4
1023,0.4529807568720863,0.18175096760073328,2.0,2.0,0.0,3
1024,0.967299089956204,0.8340215582853493,3.0,3.0,1.0,5
1025,0.6480097489308164,0.323978708136221,1.0,3.0,1.0,3
1026,0.24202996880941396,0.5880428451759446,3.0,2.0,0.0,3
1027,0.9585009118862245,0.6879889510600532,2.0,2.0,1.0,4
1028,0.2676248705634966,0.39864628441285,2.0,2.0,0.0,3
1029,0.9197798276952558,0.5631189432781769,3.0,3.0,1.0,5
1030,0.47592531747796973,0.8286076570846574,1.0,3.0,0.0,3
1031,0.6346918661337769,0.44343213838361784,2.0,1.0,1.0,3
1032,0.7113791920369087,0.8441650395247775,1.0,1.0,1.0,3
1033,0.7023802107396969,0.21038261381673007,1.0,1.0,1.0,3
1034,0.0698245758563586,0.6528475824676337,4.0,1.0,0.0,3
1035,0.2821395492713742,0.6717680112722126,3.0,2.0,1.0,4
1036,0.11774990447260636,0.9204038493914544,4.0,1.0,0.0,4
1037,0.9057888492944364,0.1193366076393404,4.0,2.0,1.0,5
1038,0.18113193416155993,0.3754614244977623,2.0,2.0,1.0,3
1039,0.8999509470753508,0.8228197750746064,3.0,1.0,0.0,4
1040,0.6513524754779539,0.06706098280008499,4.0,2.0,0.0,4
1041,0.5044911861955579,0.07434805401082034,3.0,2.0,1.0,4
1042,0.8701436532221547,0.9936378107599795,2.0,2.0,1.0,4
1043,0.7499407311124479,0.44079172651381393,2.0,3.0,0.0,3
1044,0.15685807233352766,0.4391234674794501,1.0,3.0,1.0,3
1045,0.7685868230760653,0.5270418380874973,1.0,3.0,0.0,3
1046,0.47853410664917706,0.40970604518277876,2.0,2.0,0.0,3
1047,0.19846906019928134,0.0342273999582039,3.0,2.0,1.0,3
1048,0.18310486124126546,0.19502927254025781,3.0,1.0,1.0,3
1049,0.9195317075790712,0.8860228521790099,2.0,3.0,0.0,4
1050,0.42430128527685185,0.17435285685770063,2.0,2.0,1.0,3
1051,0.24418582165030667,0.9034309717612562,4.0,1.0,1.0,4
1052,0.5154077143514425,0.829710918386609,2.0,1.0,1.0,3
1053,0.5381434587719828,0.4663549941719932,1.0,2.0,1.0,3
1054,0.026089930306357423,0.7831830017289456,1.0,2.0,0.0,2
1055,0.6567655232476882,0.8686722979182107,2.0,3.0,0.0,4
1056,0.7225192527067168,0.7050072810072157,2.0,3.0,1.0,4
1057,0.7687837636459198,0.7508255781882506,2.0,2.0,1.0,4
1058,0.4475498244258541,0.5268838365752996,1.0,2.0,1.0,3
1059,0.7641452537867961,0.7284256273986571,4.0,3.0,0.0,5
1060,0.22173243344267202,0.4434532521000033,3.0,3.0,1.0,4
1061,0.6051328088534838,0.038460969330425976,3.0,3.0,0.0,4
1062,0.004495462871303757,0.9041047318685996,2.0,3.0,1.0,3
1063,0.6381465663335744,0.7104028924223066,3.0,3.0,1.0,4
1064,0.5629159582398816,0.029798893591731157,2.0,1.0,0.0,3
1065,0.8362878183261229,0.5876573571663157,3.0,2.0,1.0,4
1066,0.4493959265988533,0.4164420588783889,3.0,1.0,0.0,3
1067,0.2881998577546172,0.3640240454984701,4.0,2.0,1.0,4
1068,0.6395391911271496,0.4088868416294369,3.0,2.0,0.0,4
1069,0.07228425551892748,0.19716131612626742,3.0,1.0,1.0,3
1070,0.26809107199371285,0.4104313339223279,4.0,2.0,1.0,4
1071,0.07191758067023035,0.33618512817294643,2.0,3.0,0.0,3
1072,0.1983193069847511,0.5867366869363867,2.0,2.0,1.0,3
1073,0.4314037377992803,0.12445061209572161,4.0,2.0,1.0,4
1074,0.26046704717003855,0.776620349897136,3.0,2.0,0.0,3
1075,0.11985631805402441,0.8266382011419828,3.0,3.0,0.0,3
1076,0.8857988543760006,0.04152304912726268,4.0,3.0,0.0,5
1077,0.9263470409183451,0.029540587951853325,2.0,2.0,1.0,4
1078,0.5082804168881783,0.5293434414669534,4.0,1.0,0.0,4
1079,0.9514697755137678,0.6886248329050527,3.0,3.0,1.0,5
1080,0.9950291940791486,0.2229796339773863,2.0,2.0,0.0,3
1081,0.21844599034983214,0.09372144352702949,2.0,2.0,0.0,2
1082,0.10249188826793865,0.0855513205854661,2.0,3.0,1.0,3
1083,0.5338019426634583,0.41042501567254264,4.0,2.0,1.0,4
1084,0.69203245091953,0.5773910205490553,3.0,2.0,1.0,4
1085,0.28403373477267935,0.5671071178959581,1.0,1.0,1.0,2
1086,0.27413697404853765,0.14291810920970072,3.0,1.0,0.0,3
1087,0.13864121629897375,0.4668108896341895,3.0,3.0,0.0,3
1088,0.8738309516517803,0.7380507590597698,2.0,2.0,1.0,4
1089,0.3065350882672693,0.7016180521198147,4.0,3.0,1.0,5
1090,0.5247808332791687,0.9858182648761843,4.0,2.0,1.0,5
1091,0.7096240235641808,0.6514011528433749,3.0,1.0,0.0,4
1092,0.973956407709069,0.08510958140818892,2.0,2.0,0.0,3
1093,0.9475421476228992,0.25472774812429455,4.0,1.0,0.0,4
1094,0.09530849352767934,0.09071595027375856,3.0,2.0,0.0,3
1095,0.4775620039636277,0.1645936087350729,2.0,3.0,0.0,3
1096,0.1156856051673405,0.722466206027112,4.0,2.0,0.0,4
1097,0.5894628502839436,0.30895696613421875,1.0,2.0,1.0,3
1098,0.9075030937658851,0.5225978628973186,2.0,1.0,0.0,3
1099,0.8816529034666981,0.19604657979142814,3.0,3.0,0.0,4
1100,0.07549817813932913,0.7984255903637254,2.0,1.0,0.0,2
1101,0.5324565034070061,0.04541434466057093,3.0,3.0,0.0,4
1102,0.518748873479346,0.8771777273393866,1.0,2.0,0.0,3
1103,0.09683988201069849,0.34733880176156706,4.0,1.0,1.0,4
1104,0.4776109015788965,0.11129002415168987,2.0,1.0,1.0,3
1105,0.37162644978688575,0.79767507268576,3.0,2.0,0.0,3
1106,0.06271159591234876,0.869479894566059,2.0,2.0,0.0,3
1107,0.8933347757256832,0.12152532807607042,2.0,2.0,0.0,3
1108,0.9167084125113334,0.023194417373531784,2.0,2.0,1.0,4
1109,0.6391128134948963,0.5931939630888211,2.0,2.0,1.0,4
1110,0.13061943094199724,0.5581580807349966,3.0,2.0,1.0,4
1111,0.7237688248968863,0.9392218873675607,3.0,2.0,1.0,4
1112,0.7836762291518787,0.03549288837131748,2.0,2.0,1.0,3
1113,0.47816159912986234,0.9910633454607423,3.0,2.0,1.0,4
1114,0.3694474188657262,0.16045953839827476,2.0,2.0,1.0,3
1115,0.35924333308987444,0.8642164166947813,1.0,3.0,0.0,3
1116,0.6610884900018225,0.2792113923659719,1.0,2.0,0.0,2
1117,0.41910763830882725,0.09217817830620978,2.0,1.0,0.0,2
1118,0.823316293512998,0.7836513512414275,1.0,2.0,1.0,3
1119,0.9110378970870598,0.6433596942778127,3.0,3.0,0.0,4
1120,0.17382784954744301,0.6976205643724321,4.0,2.0,1.0,4
1121,0.8095091297108727,0.2837944618041558,1.0,2.0,0.0,3
1122,0.7075011659965467,0.5483551339724954,2.0,1.0,1.0,3
1123,0.8125925388972559,0.8186480510443223,4.0,2.0,1.0,5
1124,0.15145724807526584,0.5162653248864302,3.0,2.0,1.0,4
1125,0.14689727706235334,0.6394489177732062,1.0,1.0,0.0,2
1126,0.7231466692484785,0.8822639239668583,1.0,3.0,1.0,3
1127,0.2900942588140679,0.6491151780126347,3.0,2.0,0.0,3
1128,0.9114175812425324,0.34936435473756,4.0,2.0,0.0,4
1129,0.20840075448281947,0.5805741167229104,3.0,2.0,0.0,3
1130,0.24747858620976804,0.8197736444569819,3.0,3.0,0.0,4
1131,0.17690304835799853,0.8073208871391134,3.0,1.0,0.0,3
1132,0.8116529440708331,0.5505851158882602,3.0,3.0,1.0,5
1133,0.5739971420893859,0.2123101340399417,1.0,3.0,1.0,3
1134,0.3687516879333571,0.4417819393086958,4.0,2.0,0.0,4
1135,0.6750899331215565,0.8563577281524111,3.0,1.0,1.0,4
1136,0.8724247051573011,0.007896132963734592,3.0,1.0,0.0,3
1137,0.9213041484593107,0.07296700760837238,3.0,1.0,1.0,4
1138,0.6259105947296604,0.17424059768369582,2.0,2.0,1.0,3
1139,0.8144216532428075,0.5049490895250589,3.0,3.0,0.0,4
1140,0.2231630349996494,0.6180441867715384,3.0,3.0,1.0,4
1141,0.1476203775286783,0.5922647629498033,2.0,3.0,0.0,3
1142,0.539733164838717,0.034696845359543205,2.0,2.0,1.0,3
1143,0.1872689013729515,0.3803449326912832,3.0,1.0,1.0,3
1144,0.6390321412403088,0.4011365180679004,4.0,2.0,1.0,5
1145,0.32269206847847565,0.8794990752445688,2.0,1.0,0.0,3
1146,0.22910152142982687,0.8383379687117581,3.0,2.0,1.0,4
1147,0.2584717121006741,0.8332340489114909,2.0,3.0,0.0,3
1148,0.34298200246807187,0.267105625241704,4.0,2.0,0.0,4
1149,0.1568514885485296,0.9747434050240992,2.0,3.0,0.0,3
1150,0.5165711901026608,0.8644460716414504,2.0,1.0,0.0,3
1151,0.536135474203643,0.44166557752807967,2.0,3.0,0.0,3
1152,0.10344359797919422,0.3193710660464034,4.0,2.0,1.0,4
1153,0.23614749187393136,0.9239097906818554,2.0,2.0,1.0,3
1154,0.13141137410366555,0.8176489215240835,3.0,2.0,0.0,3
1155,0.5348221288678551,0.8911061326153817,1.0,2.0,1.0,3
1156,0.6946723510382049,0.4565037494893446,2.0,2.0,1.0,4
1157,0.949457521004378,0.725664016634333,3.0,1.0,0.0,4
1158,0.014066848940586962,0.26035999197184845,3.0,1.0,0.0,3
1159,0.968025539254159,0.37920941599876845,3.0,2.0,0.0,4
1160,0.5660442317773707,0.2605518419008652,2.0,2.0,1.0,3
1161,0.30716659119413303,0.5468078570527399,3.0,2.0,0.0,3
1162,0.01649454171188358,0.2764245955043174,4.0,2.0,0.0,3
1163,0.09627808197013688,0.11686802012932618,2.0,2.0,0.0,2
1164,0.36757199019668796,0.1865898726393559,1.0,2.0,0.0,2
1165,0.4948810480179119,0.5701185188655902,2.0,3.0,1.0,4
1166,0.9258750214074666,0.33134280955270556,1.0,3.0,0.0,3
1167,0.30145086056189063,0.4496200955890417,3.0,2.0,1.0,4
1168,0.6677567318428687,0.6400631210143967,2.0,1.0,0.0,3
1169,0.5595099907591958,0.6309541367560549,2.0,2.0,1.0,3
1170,0.043376597076484114,0.10075604407474803,3.0,3.0,1.0,4
1171,0.7896361779292514,0.8489438340783282,3.0,2.0,1.0,4
1172,0.7839816680578582,0.018935374916045022,2.0,3.0,1.0,4
1173,0.11646999413368431,0.2031923722598581,4.0,1.0,0.0,3
1174,0.7408852531977472,0.46744788070735943,4.0,1.0,0.0,4
1175,0.6508021421781115,0.8765915005393314,3.0,2.0,1.0,4
1176,0.7643617327017018,0.09952563292957939,4.0,3.0,0.0,4
1177,0.8754262544804663,0.21642582252329223,3.0,3.0,1.0,4
1178,0.5209070577412164,0.13538590487507862,4.0,2.0,1.0,4
1179,0.12392948832910433,0.8126473550824044,4.0,1.0,1.0,4
1180,0.6131994045994105,0.4926374955584052,1.0,1.0,1.0,3
1181,0.4358663896761549,0.11664799144128601,3.0,2.0,0.0,3
1182,0.4824015328485808,0.6743718417274617,3.0,2.0,1.0,4
1183,0.6357365537253205,0.9532318212129942,4.0,3.0,1.0,5
1184,0.9094036867249526,0.009043515653200829,2.0,1.0,1.0,3
1185,0.46075127667282534,0.161669175190417,4.0,3.0,1.0,5
1186,0.7756766480359722,0.5389926671111896,3.0,3.0,0.0,4
1187,0.29679849256240176,0.5085052132204477,2.0,2.0,0.0,3
1188,0.34013104777010983,0.8947556482525925,4.0,2.0,0.0,4
1189,0.2859564727921128,0.6542461155206278,2.0,2.0,1.0,3
1190,0.007102532757383484,0.2925481205456052,4.0,2.0,1.0,4
1191,0.8757986190432989,0.8498326435602891,4.0,1.0,0.0,4
1192,0.9720797310904656,0.6355332662208562,3.0,3.0,1.0,5
1193,0.07595547850465101,0.1424276875632826,3.0,3.0,1.0,4
1194,0.6644966919276655,0.0038856728304679233,2.0,2.0,0.0,3
1195,0.464052924856841,0.36046231908893955,2.0,1.0,0.0,3
1196,0.36456440679752855,0.6824698802420505,1.0,2.0,0.0,2
1197,0.8760896242344142,0.7238010208064949,2.0,2.0,1.0,4
1198,0.32594247480939953,0.22687095714261807,3.0,3.0,0.0,3
1199,0.7516051440548549,0.1353575879008263,1.0,2.0,0.0,3
1200,0.2105094885366413,0.2939682684399487,4.0,2.0,0.0,4
1201,0.32869343602998735,0.866528366257731,1.0,2.0,1.0,3
1202,0.6817110436901206,0.44778114897467236,3.0,3.0,1.0,4
1203,0.13121719086779438,0.44346437744841083,2.0,1.0,1.0,3
1204,0.31943074396919713,0.27784128350109194,2.0,2.0,1.0,3
1205,0.7908670149592124,0.7097174993714456,2.0,3.0,1.0,4
1206,0.6217366738156637,0.3242189247522467,3.0,3.0,0.0,4
1207,0.4834851154975599,0.8665663756594152,2.0,2.0,0.0,3
1208,0.8135636642477304,0.3227218077883992,2.0,1.0,0.0,3
1209,0.10061207107432224,0.007074654553983262,4.0,2.0,0.0,3
1210,0.5057515403755973,0.8655582150654386,3.0,3.0,0.0,4
1211,0.8235056217268084,0.5135063943386065,3.0,2.0,0.0,4
1212,0.9402393394523028,0.8021510448830866,3.0,2.0,0.0,4
1213,0.6503836719878494,0.9540844824024428,3.0,3.0,0.0,4
1214,0.5242684431456086,0.39753899109796353,4.0,3.0,1.0,5
1215,0.667142334078979,0.510132680008156,4.0,2.0,1.0,5
1216,0.6887363837896558,0.4062237523976564,4.0,2.0,1.0,5
1217,0.7604510372305716,0.4179468065904631,2.0,2.0,1.0,4
1218,0.17869286101003812,0.811608804481181,2.0,3.0,1.0,3
1219,0.01734279437398989,0.14054698626357054,4.0,2.0,1.0,4
1220,0.3984701808770563,0.250913282326076,1.0,3.0,0.0,2
1221,0.9487546385238889,0.7548429981835025,4.0,2.0,0.0,5
1222,0.2988751879196171,0.2252103140854036,2.0,3.0,1.0,3
1223,0.39696646569811767,0.43894255445851615,2.0,3.0,0.0,3
1224,0.16969907496991787,0.28313117079509453,4.0,1.0,1.0,4
1225,0.8995316576399096,0.21486783730751768,4.0,3.0,1.0,5
1226,0.7710220714479885,0.9095758588035174,3.0,2.0,1.0,4
